scope_type;scope_value;feature_1;feature_2;correlation;abs_correlation;n_observations;scope_type_label;scope;feature_1_label;feature_2_label
canton;BE_JU;consumption_mwh;sunshine_duration;-0,06423087215095753;0,06423087215095753;96421;Canton;Canton | BE_JU;consumption_mwh;Sunshine Duration
canton;BE_JU;cdd;quarter;0,06414009853101735;0,06414009853101735;96421;Canton;Canton | BE_JU;Cooling Degree Days;Quarter
canton;BE_JU;wind_speed;vapour_pressure;-0,061629714708984276;0,061629714708984276;96421;Canton;Canton | BE_JU;Wind Speed;Vapour Pressure
canton;BE_JU;temperature_2m;precipitation_flag;-0,0611024373310043;0,0611024373310043;96421;Canton;Canton | BE_JU;Temperature;Precipitation Flag
canton;BE_JU;cdd;month;0,05959083165937966;0,05959083165937966;96421;Canton;Canton | BE_JU;Cooling Degree Days;Month
canton;BE_JU;cdd;week_of_year;0,0588209179329279;0,0588209179329279;96421;Canton;Canton | BE_JU;Cooling Degree Days;Week of Year
canton;BE_JU;wind_speed;dew_point;-0,05773641458825415;0,05773641458825415;96421;Canton;Canton | BE_JU;Wind Speed;Dew Point
canton;BE_JU;precipitation;cdd;-0,05690914528118602;0,05690914528118602;96421;Canton;Canton | BE_JU;Precipitation;Cooling Degree Days
canton;BE_JU;pressure_station;hdd;0,05671111480949521;0,05671111480949521;96421;Canton;Canton | BE_JU;Station Pressure;Heating Degree Days
canton;BE_JU;pressure_qnh;hdd;0,05669631670875209;0,05669631670875209;96421;Canton;Canton | BE_JU;Pressure QNH;Heating Degree Days
canton;BE_JU;wind_direction;hour;-0,056208832406541585;0,056208832406541585;96421;Canton;Canton | BE_JU;Wind Direction;Hour
canton;BE_JU;sunshine_duration;wind_direction;0,056049936927540435;0,056049936927540435;96421;Canton;Canton | BE_JU;Sunshine Duration;Wind Direction
canton;BE_JU;vapour_pressure;heavy_precipitation_flag;0,055857194130243995;0,055857194130243995;96421;Canton;Canton | BE_JU;Vapour Pressure;Heavy Precipitation Flag
canton;BE_JU;precipitation;is_extreme_cold;-0,054532169812156576;0,054532169812156576;96421;Canton;Canton | BE_JU;Precipitation;Extreme Cold
canton;BE_JU;wind_direction;consumption_lag_168h;0,05448968945903822;0,05448968945903822;96421;Canton;Canton | BE_JU;Wind Direction;Consumption Lag (168h)
canton;BE_JU;wind_direction;vapour_pressure;0,05349875409466756;0,05349875409466756;96421;Canton;Canton | BE_JU;Wind Direction;Vapour Pressure
canton;BE_JU;dew_point;year;0,05211814817860426;0,05211814817860426;96421;Canton;Canton | BE_JU;Dew Point;Year
canton;BE_JU;dew_point;heavy_precipitation_flag;0,05110929070136237;0,05110929070136237;96421;Canton;Canton | BE_JU;Dew Point;Heavy Precipitation Flag
canton;BE_JU;vapour_pressure;year;0,050349025484924446;0,050349025484924446;96421;Canton;Canton | BE_JU;Vapour Pressure;Year
canton;BE_JU;pressure_qnh;year;-0,04871108746432039;0,04871108746432039;96421;Canton;Canton | BE_JU;Pressure QNH;Year
canton;BE_JU;pressure_station;year;-0,048661288436058;0,048661288436058;96421;Canton;Canton | BE_JU;Station Pressure;Year
canton;BE_JU;pressure_station;quarter;0,04856775345363484;0,04856775345363484;96421;Canton;Canton | BE_JU;Station Pressure;Quarter
canton;BE_JU;pressure_qnh;quarter;0,04856552387137885;0,04856552387137885;96421;Canton;Canton | BE_JU;Pressure QNH;Quarter
canton;BE_JU;pressure_station;month;0,04789858611569191;0,04789858611569191;96421;Canton;Canton | BE_JU;Station Pressure;Month
canton;BE_JU;pressure_qnh;month;0,0478933761534432;0,0478933761534432;96421;Canton;Canton | BE_JU;Pressure QNH;Month
canton;BE_JU;vapour_pressure;precipitation_flag;0,047476198902790555;0,047476198902790555;96421;Canton;Canton | BE_JU;Vapour Pressure;Precipitation Flag
canton;BE_JU;global_radiation;pressure_station;0,047468957720698944;0,047468957720698944;96421;Canton;Canton | BE_JU;Global Radiation;Station Pressure
canton;BE_JU;global_radiation;pressure_qnh;0,04746358223263128;0,04746358223263128;96421;Canton;Canton | BE_JU;Global Radiation;Pressure QNH
canton;BE_JU;global_radiation;week_of_year;-0,046930176540846864;0,046930176540846864;96421;Canton;Canton | BE_JU;Global Radiation;Week of Year
canton;BE_JU;global_radiation;quarter;-0,04613734922005451;0,04613734922005451;96421;Canton;Canton | BE_JU;Global Radiation;Quarter
canton;BE_JU;global_radiation;month;-0,045809120040888295;0,045809120040888295;96421;Canton;Canton | BE_JU;Global Radiation;Month
canton;BE_JU;pressure_station;vapour_pressure;-0,045099383151220564;0,045099383151220564;96421;Canton;Canton | BE_JU;Station Pressure;Vapour Pressure
canton;BE_JU;pressure_qnh;vapour_pressure;-0,045085301840321175;0,045085301840321175;96421;Canton;Canton | BE_JU;Pressure QNH;Vapour Pressure
canton;BE_JU;is_extreme_heat;quarter;0,044574460348836616;0,044574460348836616;96421;Canton;Canton | BE_JU;Extreme Heat;Quarter
canton;BE_JU;temperature_2m;pressure_station;-0,04447148864525946;0,04447148864525946;96421;Canton;Canton | BE_JU;Temperature;Station Pressure
canton;BE_JU;temperature_2m;pressure_qnh;-0,04445721357652056;0,04445721357652056;96421;Canton;Canton | BE_JU;Temperature;Pressure QNH
canton;BE_JU;hdd;year;-0,04236726767830272;0,04236726767830272;96421;Canton;Canton | BE_JU;Heating Degree Days;Year
canton;BE_JU;consumption_mwh;wind_direction;0,041260882418782674;0,041260882418782674;96421;Canton;Canton | BE_JU;consumption_mwh;Wind Direction
canton;BE_JU;is_extreme_heat;week_of_year;0,04056681656205609;0,04056681656205609;96421;Canton;Canton | BE_JU;Extreme Heat;Week of Year
canton;BE_JU;is_extreme_heat;month;0,04056428649145263;0,04056428649145263;96421;Canton;Canton | BE_JU;Extreme Heat;Month
canton;BE_JU;pressure_station;week_of_year;0,040522965249505584;0,040522965249505584;96421;Canton;Canton | BE_JU;Station Pressure;Week of Year
canton;BE_JU;pressure_qnh;week_of_year;0,04052169868524008;0,04052169868524008;96421;Canton;Canton | BE_JU;Pressure QNH;Week of Year
canton;BE_JU;sunshine_duration;hour;0,04032801796929316;0,04032801796929316;96421;Canton;Canton | BE_JU;Sunshine Duration;Hour
canton;BE_JU;precipitation;is_extreme_heat;-0,03911959352718026;0,03911959352718026;96421;Canton;Canton | BE_JU;Precipitation;Extreme Heat
canton;BE_JU;temperature_2m;year;0,038219035203351646;0,038219035203351646;96421;Canton;Canton | BE_JU;Temperature;Year
canton;BE_JU;wind_direction;consumption_lag_24h;0,03701497739052919;0,03701497739052919;96421;Canton;Canton | BE_JU;Wind Direction;Consumption Lag (24h)
canton;BE_JU;wind_speed;heavy_precipitation_flag;0,034949457690239855;0,034949457690239855;96421;Canton;Canton | BE_JU;Wind Speed;Heavy Precipitation Flag
canton;BE_JU;precipitation_flag;is_business_hour;-0,034929514834247666;0,034929514834247666;96421;Canton;Canton | BE_JU;Precipitation Flag;Business Hour
canton;BE_JU;is_extreme_cold;year;-0,03483869240707752;0,03483869240707752;96421;Canton;Canton | BE_JU;Extreme Cold;Year
canton;BE_JU;hdd;heavy_precipitation_flag;-0,03454326995481028;0,03454326995481028;96421;Canton;Canton | BE_JU;Heating Degree Days;Heavy Precipitation Flag
canton;BE_JU;sunshine_duration;consumption_lag_24h;-0,034065326971282936;0,034065326971282936;96421;Canton;Canton | BE_JU;Sunshine Duration;Consumption Lag (24h)
canton;BE_JU;hdd;precipitation_flag;0,034026708596798766;0,034026708596798766;96421;Canton;Canton | BE_JU;Heating Degree Days;Precipitation Flag
canton;BE_JU;sunshine_duration;month;-0,03370882336102603;0,03370882336102603;96421;Canton;Canton | BE_JU;Sunshine Duration;Month
canton;BE_JU;sunshine_duration;week_of_year;-0,033613582530932;0,033613582530932;96421;Canton;Canton | BE_JU;Sunshine Duration;Week of Year
canton;BE_JU;dew_point;hour;0,03356638419155535;0,03356638419155535;96421;Canton;Canton | BE_JU;Dew Point;Hour
canton;BE_JU;precipitation_flag;consumption_lag_24h;0,033490715615733385;0,033490715615733385;96421;Canton;Canton | BE_JU;Precipitation Flag;Consumption Lag (24h)
canton;BE_JU;sunshine_duration;quarter;-0,03327140127211666;0,03327140127211666;96421;Canton;Canton | BE_JU;Sunshine Duration;Quarter
canton;BE_JU;consumption_lag_24h;day_of_week;-0,03316605438433152;0,03316605438433152;96421;Canton;Canton | BE_JU;Consumption Lag (24h);Day of Week
canton;BE_JU;humidity_rel;heavy_precipitation_flag;0,03255213725677953;0,03255213725677953;96421;Canton;Canton | BE_JU;Relative Humidity;Heavy Precipitation Flag
canton;BE_JU;global_radiation;hour;0,03188914856406522;0,03188914856406522;96421;Canton;Canton | BE_JU;Global Radiation;Hour
canton;BE_JU;consumption_mwh;pressure_qnh;-0,03183321561882725;0,03183321561882725;96421;Canton;Canton | BE_JU;consumption_mwh;Pressure QNH
canton;BE_JU;consumption_mwh;pressure_station;-0,03181391481219921;0,03181391481219921;96421;Canton;Canton | BE_JU;consumption_mwh;Station Pressure
canton;BE_JU;vapour_pressure;hour;0,03172078428506217;0,03172078428506217;96421;Canton;Canton | BE_JU;Vapour Pressure;Hour
canton;BE_JU;heavy_precipitation_flag;consumption_lag_24h;-0,030025032885400735;0,030025032885400735;96421;Canton;Canton | BE_JU;Heavy Precipitation Flag;Consumption Lag (24h)
canton;BE_JU;consumption_lag_168h;year;-0,02964010321820841;0,02964010321820841;96421;Canton;Canton | BE_JU;Consumption Lag (168h);Year
canton;BE_JU;consumption_lag_24h;year;-0,028987076288944282;0,028987076288944282;96421;Canton;Canton | BE_JU;Consumption Lag (24h);Year
canton;BE_JU;consumption_mwh;year;-0,02862248723380114;0,02862248723380114;96421;Canton;Canton | BE_JU;consumption_mwh;Year
canton;BE_JU;precipitation;hdd;-0,028370963908778853;0,028370963908778853;96421;Canton;Canton | BE_JU;Precipitation;Heating Degree Days
canton;BE_JU;sunshine_duration;heavy_precipitation_flag;-0,02755783924988779;0,02755783924988779;96421;Canton;Canton | BE_JU;Sunshine Duration;Heavy Precipitation Flag
canton;BE_JU;precipitation_flag;consumption_lag_168h;0,02749546962353461;0,02749546962353461;96421;Canton;Canton | BE_JU;Precipitation Flag;Consumption Lag (168h)
canton;BE_JU;pressure_qnh;heavy_precipitation_flag;-0,026635363312393485;0,026635363312393485;96421;Canton;Canton | BE_JU;Pressure QNH;Heavy Precipitation Flag
canton;BE_JU;pressure_station;heavy_precipitation_flag;-0,026623916786591414;0,026623916786591414;96421;Canton;Canton | BE_JU;Station Pressure;Heavy Precipitation Flag
canton;BE_JU;global_radiation;heavy_precipitation_flag;-0,02618394664928085;0,02618394664928085;96421;Canton;Canton | BE_JU;Global Radiation;Heavy Precipitation Flag
canton;BE_JU;temperature_2m;heavy_precipitation_flag;0,025874803450889296;0,025874803450889296;96421;Canton;Canton | BE_JU;Temperature;Heavy Precipitation Flag
canton;BE_JU;wind_direction;heavy_precipitation_flag;0,02454741890478083;0,02454741890478083;96421;Canton;Canton | BE_JU;Wind Direction;Heavy Precipitation Flag
canton;BE_JU;dew_point;is_business_hour;0,024450498863753823;0,024450498863753823;96421;Canton;Canton | BE_JU;Dew Point;Business Hour
canton;BE_JU;consumption_mwh;global_radiation;-0,02275733396032193;0,02275733396032193;96421;Canton;Canton | BE_JU;consumption_mwh;Global Radiation
canton;BE_JU;heavy_precipitation_flag;consumption_lag_168h;-0,02246073881947002;0,02246073881947002;96421;Canton;Canton | BE_JU;Heavy Precipitation Flag;Consumption Lag (168h)
canton;BE_JU;consumption_mwh;heavy_precipitation_flag;-0,0224168567292219;0,0224168567292219;96421;Canton;Canton | BE_JU;consumption_mwh;Heavy Precipitation Flag
canton;BE_JU;precipitation;consumption_lag_24h;-0,021810780185392488;0,021810780185392488;96421;Canton;Canton | BE_JU;Precipitation;Consumption Lag (24h)
canton;BE_JU;wind_speed;day_of_week;-0,021262351052390938;0,021262351052390938;96421;Canton;Canton | BE_JU;Wind Speed;Day of Week
canton;BE_JU;vapour_pressure;is_business_hour;0,02122375413375866;0,02122375413375866;96421;Canton;Canton | BE_JU;Vapour Pressure;Business Hour
canton;BE_JU;precipitation;is_business_hour;-0,019731509857992983;0,019731509857992983;96421;Canton;Canton | BE_JU;Precipitation;Business Hour
canton;BE_JU;precipitation;hour;0,01898264520481826;0,01898264520481826;96421;Canton;Canton | BE_JU;Precipitation;Hour
canton;BE_JU;humidity_rel;is_weekend;0,0168104806233335;0,0168104806233335;96421;Canton;Canton | BE_JU;Relative Humidity;Weekend
canton;BE_JU;is_extreme_cold;heavy_precipitation_flag;-0,016575404236294732;0,016575404236294732;96421;Canton;Canton | BE_JU;Extreme Cold;Heavy Precipitation Flag
canton;BE_JU;sunshine_duration;consumption_lag_168h;-0,01585344497452434;0,01585344497452434;96421;Canton;Canton | BE_JU;Sunshine Duration;Consumption Lag (168h)
canton;BE_JU;precipitation;consumption_lag_168h;-0,015838824412741724;0,015838824412741724;96421;Canton;Canton | BE_JU;Precipitation;Consumption Lag (168h)
canton;BE_JU;wind_direction;year;-0,014866936146102605;0,014866936146102605;96421;Canton;Canton | BE_JU;Wind Direction;Year
canton;BE_JU;wind_direction;is_weekend;-0,013950966613212028;0,013950966613212028;96421;Canton;Canton | BE_JU;Wind Direction;Weekend
canton;BE_JU;pressure_station;hour;-0,013926797955266275;0,013926797955266275;96421;Canton;Canton | BE_JU;Station Pressure;Hour
canton;BE_JU;pressure_qnh;hour;-0,013916908378364576;0,013916908378364576;96421;Canton;Canton | BE_JU;Pressure QNH;Hour
canton;BE_JU;precipitation;week_of_year;0,013255824549839795;0,013255824549839795;96421;Canton;Canton | BE_JU;Precipitation;Week of Year
canton;BE_JU;pressure_qnh;is_business_hour;-0,013044213393533538;0,013044213393533538;96421;Canton;Canton | BE_JU;Pressure QNH;Business Hour
canton;BE_JU;pressure_station;is_business_hour;-0,013035287955212367;0,013035287955212367;96421;Canton;Canton | BE_JU;Station Pressure;Business Hour
canton;BE_JU;precipitation;quarter;0,01285312429003747;0,01285312429003747;96421;Canton;Canton | BE_JU;Precipitation;Quarter
canton;BE_JU;precipitation;month;0,012793987970163049;0,012793987970163049;96421;Canton;Canton | BE_JU;Precipitation;Month
canton;BE_JU;wind_speed;is_weekend;-0,012561907672523541;0,012561907672523541;96421;Canton;Canton | BE_JU;Wind Speed;Weekend
canton;BE_JU;pressure_qnh;day_of_week;-0,012533730478304684;0,012533730478304684;96421;Canton;Canton | BE_JU;Pressure QNH;Day of Week
canton;BE_JU;pressure_station;day_of_week;-0,012531131101831391;0,012531131101831391;96421;Canton;Canton | BE_JU;Station Pressure;Day of Week
canton;BE_JU;heavy_precipitation_flag;hour;0,01234460192265596;0,01234460192265596;96421;Canton;Canton | BE_JU;Heavy Precipitation Flag;Hour
canton;BE_JU;pressure_qnh;consumption_lag_24h;-0,012238928168183805;0,012238928168183805;96421;Canton;Canton | BE_JU;Pressure QNH;Consumption Lag (24h)
canton;BE_JU;pressure_station;consumption_lag_24h;-0,012218949596400264;0,012218949596400264;96421;Canton;Canton | BE_JU;Station Pressure;Consumption Lag (24h)
canton;BE_JU;humidity_rel;pressure_station;-0,012206293582807566;0,012206293582807566;96421;Canton;Canton | BE_JU;Relative Humidity;Station Pressure
canton;BE_JU;humidity_rel;pressure_qnh;-0,01220455663687702;0,01220455663687702;96421;Canton;Canton | BE_JU;Relative Humidity;Pressure QNH
canton;BE_JU;sunshine_duration;year;-0,01203232132712993;0,01203232132712993;96421;Canton;Canton | BE_JU;Sunshine Duration;Year
canton;BE_JU;pressure_qnh;cdd;0,011946210278911617;0,011946210278911617;96421;Canton;Canton | BE_JU;Pressure QNH;Cooling Degree Days
canton;BE_JU;pressure_station;cdd;0,01193975095638452;0,01193975095638452;96421;Canton;Canton | BE_JU;Station Pressure;Cooling Degree Days
canton;BE_JU;precipitation;year;0,011926042884328827;0,011926042884328827;96421;Canton;Canton | BE_JU;Precipitation;Year
canton;BE_JU;cdd;heavy_precipitation_flag;-0,011622013597060107;0,011622013597060107;96421;Canton;Canton | BE_JU;Cooling Degree Days;Heavy Precipitation Flag
canton;BE_JU;pressure_station;consumption_lag_168h;0,011342140470172174;0,011342140470172174;96421;Canton;Canton | BE_JU;Station Pressure;Consumption Lag (168h)
canton;BE_JU;pressure_qnh;consumption_lag_168h;0,011325419738953351;0,011325419738953351;96421;Canton;Canton | BE_JU;Pressure QNH;Consumption Lag (168h)
canton;BE_JU;global_radiation;consumption_lag_168h;0,011269887175465936;0,011269887175465936;96421;Canton;Canton | BE_JU;Global Radiation;Consumption Lag (168h)
canton;BE_JU;humidity_rel;day_of_week;0,01106785064235891;0,01106785064235891;96421;Canton;Canton | BE_JU;Relative Humidity;Day of Week
canton;BE_JU;heavy_precipitation_flag;week_of_year;0,010534190748530415;0,010534190748530415;96421;Canton;Canton | BE_JU;Heavy Precipitation Flag;Week of Year
canton;BE_JU;heavy_precipitation_flag;month;0,010312080165615684;0,010312080165615684;96421;Canton;Canton | BE_JU;Heavy Precipitation Flag;Month
canton;BE_JU;is_extreme_heat;heavy_precipitation_flag;-0,01030048782994431;0,01030048782994431;96421;Canton;Canton | BE_JU;Extreme Heat;Heavy Precipitation Flag
canton;BE_JU;vapour_pressure;is_weekend;0,009722399293221771;0,009722399293221771;96421;Canton;Canton | BE_JU;Vapour Pressure;Weekend
canton;BE_JU;heavy_precipitation_flag;quarter;0,009503336787701572;0,009503336787701572;96421;Canton;Canton | BE_JU;Heavy Precipitation Flag;Quarter
canton;BE_JU;precipitation_flag;year;0,009475220859023142;0,009475220859023142;96421;Canton;Canton | BE_JU;Precipitation Flag;Year
canton;BE_JU;wind_direction;week_of_year;0,009451308517838968;0,009451308517838968;96421;Canton;Canton | BE_JU;Wind Direction;Week of Year
canton;BE_JU;wind_direction;month;0,009358721401691741;0,009358721401691741;96421;Canton;Canton | BE_JU;Wind Direction;Month
canton;BE_JU;dew_point;is_weekend;0,009313905131263817;0,009313905131263817;96421;Canton;Canton | BE_JU;Dew Point;Weekend
canton;BE_JU;wind_direction;quarter;0,0090225465698311;0,0090225465698311;96421;Canton;Canton | BE_JU;Wind Direction;Quarter
canton;BE_JU;dew_point;day_of_week;0,00899653616579825;0,00899653616579825;96421;Canton;Canton | BE_JU;Dew Point;Day of Week
canton;BE_JU;cdd;year;0,008989921109299597;0,008989921109299597;96421;Canton;Canton | BE_JU;Cooling Degree Days;Year
canton;BE_JU;wind_speed;year;-0,008754402751093161;0,008754402751093161;96421;Canton;Canton | BE_JU;Wind Speed;Year
canton;BE_JU;vapour_pressure;day_of_week;0,008200663993413206;0,008200663993413206;96421;Canton;Canton | BE_JU;Vapour Pressure;Day of Week
canton;BE_JU;temperature_2m;precipitation;0,0080400318151017;0,0080400318151017;96421;Canton;Canton | BE_JU;Temperature;Precipitation
canton;BE_JU;pressure_station;is_weekend;-0,0075965506891273234;0,0075965506891273234;96421;Canton;Canton | BE_JU;Station Pressure;Weekend
canton;BE_JU;pressure_qnh;is_weekend;-0,007578874564855217;0,007578874564855217;96421;Canton;Canton | BE_JU;Pressure QNH;Weekend
canton;BE_JU;heavy_precipitation_flag;year;0,007449332332114806;0,007449332332114806;96421;Canton;Canton | BE_JU;Heavy Precipitation Flag;Year
canton;BE_JU;year;week_of_year;-0,006814351112868888;0,006814351112868888;96421;Canton;Canton | BE_JU;Year;Week of Year
canton;BE_JU;heavy_precipitation_flag;is_business_hour;-0,006795275913349568;0,006795275913349568;96421;Canton;Canton | BE_JU;Heavy Precipitation Flag;Business Hour
